source_file,split,prompt,essay,TR,CC,LR,GRA,band,word_count,sentence_count,paragraph_count,prompt_overlap,trait_spread
concat_dataset.csv,full,Some people think that charity organisations should only offer help to people of their own country. But others believe believe that those organisations should give aid to people great need wherever they live. discuss both views and give your opinion?,"Today, charity organisations are helping needy people around the world wide . Some believe that charity work should be done within the country only. However, others assume that it should help the people wherever they reside. This essay will discuss both views and provide a suitable conclusion. On the one hand, there are several reasons individuals should do charity work in the own nation. Firstly, charity organisations can know that does the right person received the help they send . thus, they can see how they utilise the aid in their life. For example, sometimes the money or things that they sent ever obtained the right person, because the irresponsible person will utilise for their own welfare. In addition, doing charity work in their own nation can also strengthen the helping mentality in the next generation so that they can also follow the same path as their previous generation did in the past",3.0,2.0,2.0,2.0,2.5,151,9,1,0.5882352941176471,1.0
concat_dataset.csv,full,‘Most high level jobs are done by men. Should the government encourage a certain percentage of these jobs to be reserved for women?”,"There are more men with high level jobs in comparison with women with high level jobs. Many people think that the government should reserve a certain percentage of these jobs for women. In my opinion, I don’t agree with them. First of all I would like to say that there should be equal rights and opportunities for men and women. Men and woman are equal so women should not get special attention. Second of all I would like to say that companies can not be sure that the reserved high level jobs will be applicated by suitable women. On the other hand, Education? In conclusion I think that the government should not encourage a certain percentage of high level jobs to be reserved for women. My arguments are that there should be equal rights and opportunities and that it is not sure that those jobs will be applicated by suitable women.",2.0,2.0,3.0,3.0,2.5,152,9,1,0.9,1.0
concat_dataset.csv,full,Some people think that the museum should be enjoyable places to entertain people while others believe that that purpose of a museum is to educate. Discuss both views and opinion.,"Compared with the past, the number of visitors is increasing all over the world. Each country has a sightsee which shows their culture and history. Museums are one of the sights. Some people believe that a museum should become a place an entertainment that is enjoyable for the population. However, others think the aim of a museum is to educate. Basically, I support the second view for one major reason. First of all, the basis of creating museums is to learn. Whether you be a student or a visitor, museums are the best way to know about the arts, history, and culture which those are you've studied or you want to see in the country that you've traveled. on the other hand, some of the crowd believe that museums are a kind of entertainment to make people enjoy where they are. In conclusion, museums are the best and simplest way to learn history.",4.0,3.0,3.0,3.0,3.5,153,10,1,0.5384615384615384,1.0
concat_dataset.csv,full,Some people believe that eventually all jobs will be done by artificially intelligent robots. What is your opinions?,"As can be seen from the diagram, the process of generating electricity in a geothermal power plant includes five main steps from pumping cold water to underground to producing electric power. To begin with, cold water on the surface of the earth is pumped down to the injection well which is at the depth of 4.5 km. At this point, water is heated by hot rocks in geothermal zone so that cold water becomes hot one and it will be contained in the production well. The next step is that hot water is pumped up to the surface of the globe and is ready for condensing. The following step is that condensed water is changed to be stream which is the power activating a turbine. After that, this active turbine generates the power to start electric generator. As a result, electricity is formed and stored at a high tower in the geothermal power plant",1.0,2.0,2.0,2.0,2.0,153,8,1,0.0,1.0
concat_dataset.csv,full,"There are several factors that motivate people to stay in the workforce, and money is the most important reason/factor. To what extent do you agree or disagree?","The picture given below demonstrates the process which converts raw yarn from sheep to woollen items. Firstly physical product, manufacturing begins with raw materials.The sheep are sheared and the cashmere obtained from the sheep is cleaned.After ,that the mohair goes through another step of drying.Following ,this the wool is spun and strings are made from this spun fleece. a fair amount of wool is also recycled. Subsequently, the strings are stored in the tuft storage house after this balls of yarn are made by spinning lastly the balls of yarn are sold to a purchaser for knitting and either used for industrial purposes to make jackets and carpets In conclusion, wool is very important for folks to bear the harsh winters ,particularly for the people living in hilly areas for that sheep need to be preserved. overall the diagram shows that there are 8 stages involved in the extraction of wool.",4.0,4.0,4.0,4.0,4.0,153,8,1,0.15384615384615385,0.0
concat_dataset.csv,full,Nowadays celebrities are more famous for their glamour and wealth than for their achievements and this sets a bad example to the young people. To what extent do you agree or disagree?,"In this era, exposure of money and fashion by celebrities is becoming increasingly popular. The youth is getting influenced in wrong direction by famous personalities who are well known for their looks and richness than their talent. This essay will discuss how renowned person leave bad impact on young generation. Celebrities have great influence on young ones. Social media plays a vital role to make a ordinary person turning into famous personality overnight and helps to make them look extraordinary. No matter what, if the person lacks any talent but exceptionally good in showing off money will get famous soon. For example, a rich person can post a vedio of riding his/her lastest car on snapchat,instagram or facebook and that vedio will be liked by million of people around the world, that's how they get recognised. In short, young generation is easily attracted to materialistic world rather than appaulding actual talent.",3.5,2.5,2.0,1.5,2.5,153,8,1,0.38461538461538464,2.0
concat_dataset.csv,full,Whether or not someone achieves their aims is mostly by a question of luck. To what extent do you agree or disagree?,"Does the sightseeing tour leave from here? OTHER TOURIST: Yes, I think so. We're just waiting for the tour guide to arrive. 2) YOU: Isn't the tour ____________ to start at 4:30? a)madeb) supposedc) have OTHER TOURIST: Yes, it is. I guess the tour guide is running a little late... (5 MINUTES LATER) TOUR GUIDE: I'm sorry everyone, the 4:30 PM tour has been cancelled. We're having some mechanical problems with our bus. 3) YOU: So there won't be ____________ tours today? a)Anotherb) thec) any more TOUR GUIDE: I'm not sure right now. We'll have to wait and see... 4) YOU: How long ______________? a)do we have to waitb) to waitc) is the waiting TOUR GUIDE: I'm not sure. They're fixing the bus right now. If they don't fix it in 30 minutes, I'll give all of you your money back. 5) YOU: And how long does ______________ once it starts? a)the last tourb) the tour lastc) the time TOUR GUIDE: About one hour.",2.0,2.0,2.0,2.0,2.0,156,17,1,0.0,0.0
concat_dataset.csv,full,"In some countries, more and more people are becoming interested in finding out about the history of the house or building they live in. What are the reasons for this? How can people research this?","People want to reveal unwanted history out of curiosity in this modern era. A lot of people are making an effort to find out the history of where they reside. This essay will discuss the reasons for and method of the research. In my opinion, people have felt comforted in the residences where they are residing. This mentality has developed since the very beginning of civilization. For example, the ancient Americans lived in the cave. Over a long period, these caves were built by cutting hill rocks. It was a tremendous activity compared to what had happened before. This fascination was built by them and continues. The majority of the community wants to stay in their residence because they feel comfortable and safe. Another thing is that at that time, people were researching the future development of houses. Many scientists are giving their whole skills to developing housing facilities, which will be more convenient for surviving.",5.0,3.5,3.0,3.0,3.5,156,12,1,0.36363636363636365,2.0
concat_dataset.csv,full,Do you think plastic packaging should be reduced in supermarkets? Why or why not?,"Plastic packaging has become a major environmental issue around the globe. Millions of tons of plastic waste are produced every year, with the majority ending up in landfills, rivers, and oceans. According to a report from the United Nations Environment Programme (2023), plastic pollution is now one of the biggest environmental challenges, posing risks to ecosystems, wildlife, and human health. Brazil is among the leading producers of plastic waste in Latin America. The Brazilian Association of Public Cleaning and Special Waste Companies (2023) found that the country generates millions of tons of solid waste each year, including a significant portion made up of plastic packaging. While Brazil has designed recycling programs and has environmental laws, its recycling system isn’t very efficient. Many cities lack proper waste collection and recycling systems, which leads to improper disposal of large amounts of plastic packaging. As a result, plastic waste pollution has become a serious environmental challenge in both urban and coastal areas.",4.0,4.0,4.0,4.0,4.0,158,8,1,0.4,0.0
concat_dataset.csv,full,"In many countries, more and more young people are leaving school and unable to find jobs after graduation. What problems do you think youth unemployment will cause to the individual and the society? Give reasons and make some suggestions.","Modern society has been facing the problem a dramatic surge in the amount of leaving school . A myriad of factors can be regarded as culprits for this happening that students have not education being to far most prominent unable to find jobs in future . Despite the issue being hard to eradicate swiftly , it is imperative that certain measures be undertaken , which addressed in this essay . The first step is to clarify the factors , which led to the degradation amount of young people who have not a work . To begin, with causes . The foremost reason why students do not want to study is boring school program . Teenagers are in a period when they want to know all of them . For example another feel and emotions . Experts gives information that popularity the of concerts or pirties are increase every year . Mainly especially young people go to festivals. Secondary cause is difficult education program . The hard exercise can violate motivation students .",3.0,2.5,2.0,2.0,2.5,158,12,1,0.42857142857142855,1.0
concat_dataset.csv,full,Some universities offer online courses as an alternative to classes delivered on campus. Do you think this is a positive or negative development?,"Nowadays, with the development of technology, more and more universities provide e-learning programs instead of traditional classes. Despite some disadvantages of these courses, I believe they bring more advantages for students. On the one hand, these classes would limit real interaction between students and teachers. Students usually concentrate on the screens of computers for a long time with less emotion. As a result, they may be passive in learning and unmotivated to acquire knowledge. On the other hand, online teaching brings a variety of benefits to students. The main positive impact is providing more opportunities for learners to access to excellent courses without limitations of time and location. It is obvious that students in remote areas can enroll in classes in different countries. Moreover, this kind of teaching would reduce the tuition fees because schools could cut operational costs. In conclusion, the benefits of e-learning courses overweigh the drawbacks. Students can take advantages to acquire much knowledge.",3.5,4.0,2.5,3.0,3.5,159,11,1,0.5,1.5
concat_dataset.csv,full,The plans below show the site of a farm in 1950 and the same site today. Summarize the information by selecting and reporting the main features and make comparisons where relevant.,"These maps provide key information about the changes at Beechwood Farm in 1950 and today.

Overall, it is clear from the plans that the farm has undergone a considerable number of changes. In addition, the sheep’s location had the biggest space, whereas now there is no space for sheep. 

According to what is shown in the map of 1950, there was a track coming from the main road. There was a barn at the end of the track, on the right side of the track. Different fields, including, furte trees , soft fruites and vegetables,are near  the main road. Farmhouse in the middle of the barn and chickens.

In terms of nowadays, the track has been replaced with a road, and there are parking lots constructed at the beginning and the end. There are multiple facilities that have been built in sheep's location, including, camping field, and solar panels. The barn has been demolished, and holiday cottages have been built.",3.0,3.0,3.0,3.0,3.0,159,10,4,0.35714285714285715,0.0
concat_dataset.csv,full,The globalisation has brought both advantages and disanvantages.To what destent do you agree or disagree?,"In my opinion, globalisation outweighs the advantages as compared to the disadvantages. Globalisation has helped the world to become more interconnected, which raises the economy level. For example, Mcdonalds started solely in America, their ingredients relying on fresh produce from nearby farms. With business being better, it has now expanded to many countries all over the world, which brings in a higher income stream in the company, overall increasing its net worth. 

On the other hand, globalisation in companies can also bring in negative outcomes. As the world is constantly changing, and there are more political problems in the world, it is important for these companies to know where they stand. If these companies support or affliate political stances that society does not agree with, people all over the world can choose not to support them by any means such as purchasing their products. This can bring a significant impact in their income stream, overall potentially affecting the business.",3.5,3.0,2.5,3.0,3.0,159,8,2,0.42857142857142855,1.0
concat_dataset.csv,full,"Some people believe that technology has greatly improved the quality of education, while others argue that it has had a negative impact on students’ learning.","Nowadays for some people it has become a form of entertainment rather than buying something, which is  really essential. I believe it is a negative development and can have harmful consequences. 

Firstly, it may lead to overspending. When people go shopping they usually impulsively buy unnecessary items and spend a lot more money than they would if they hadn’t gone shopping. It can lead to financial issues like borrowing money from the banks and paying high interest rates. Secondly, shopping in a form of entertainment might increase the throw away culture in society. For example, purchasing items without thinking about the impact they might have on the environment can be the cause of pollution, expanded landfills.

However, this form of entertainment can have a positive effect on a country’s economy by creating job places and generating money for businesses.

In conclusion, shopping for entertainment can cause some negative effects but it gives significant benefits if used smartly.",2.5,3.0,3.0,3.5,3.0,159,9,4,0.3076923076923077,1.0
concat_dataset.csv,full,Money should be spent on creating new public buildings such as museums or town halls rather than renovating the existing ones. To what extent do you agree or disagree?,"Some sections of society believe that currency ought to be utilised contructing modern building while others opine that old building should be repaired. I agree to renovate existing ones. To commence , old building had better renovated thanks to it takes down the history lane as people may peep up into history. In other words, these buildings , which are popped up by ancestor , are treasure of past culture , that are eroding with each passing day.with the help of such types of structure make a bridge between past and present . What is more , repairing the old ones is more cheaper rather than spending bucks in making new things. Moreover, government must add some modern amenities in old buildings which will fascinate tourists towards itself. In this way , tourism thrives in the country and booat the economy. To conclude, money must be used wisely due to it shows the nation status. Existing parts should be repained instead of creating sophisticated ones.",4.0,3.5,3.0,3.0,3.5,159,10,1,0.4666666666666667,1.0
concat_dataset.csv,full,It is important for all towns and cities to have large outdoor public spaces such as squared and parks. Do you agree or disagree with this statement?,"Large public areas such as squared and parks should be available in towns and cities since those are crucial. I strongly agree with the statement and the reasons will be explained in this essay. To begin with, the benefits of a park. Firstly, it is a good place to have some exercise,for instance, they can ride a bike. In addition, they can play some sports like football. Moreover, there are various plants in this place that makes a good environment. Therefore, this can help people to release stress and gain fresh air. Secondly, this can enhance people's relationships because they can do some activities together. For example, children can have a picnic with their parents. Furthermore, it not only support the relationship between human and human but also between human and their pets. To illustrate, they can walk with their dogs. In conclusion, there are reasons why outdoor public spaces like parks are significant for towns and cities.",6.0,5.0,5.5,5.0,5.5,159,12,1,0.8333333333333334,1.0
concat_dataset.csv,full,"In some countries, there has been an increase in the number of parents who educate their children themselves at home instead of sending them to school. Do you think the advantages of this outweigh the disadvantages?","Many parents in Vietnam choose to teach their kids at home instead of sending them to school. Some children feel sad because they miss playing with friends, while others are happy to skip homework. I'll explain my thoughts on this topic. Opponents of homeschooling say kids miss out on social skills by not meeting many people outside their family. This could make it tough for them in jobs or new situations. They also argue that homeschooled kids might struggle to get into college because they lack standard certificates. This could limit their opportunities for higher education. However, supporters of homeschooling see positives. They mention a child who excelled in physics because her parents taught her extensively. They also highlight the close bond between parents and kids when learning together, which strengthens their relationship. In my opinion, homeschooling has more positives than negatives. But for it to work well, parents need to provide recognized diplomas for their kids to enter universities.",4.0,4.0,3.5,3.5,4.0,160,12,1,0.42857142857142855,0.5
concat_dataset.csv,full,"Directors of large organizations earn much higher salaries than ordinary employees do. Some people think it is necessary, but others hold that it is unfair. Discuss both views and give your own opinions.","In the 21st century, the world has become a global village .Due to inflation, nothing comes cheap therefore people turn into human machines to earn money to survive . One of the most conspicuous trends in today's world is a colossal upsurge in the number of people believing that directors of big companies are paid more than the regular staff. The assertion seems quite controversial across the globe. Without any doubt, society is divided into two groups as per the distinct mindset of different people. A good count of people believes that it's beneficial while others claim that it is unfair to the employees. Whether to agree or not it's a tough-provoking question. As far as I can see it's more justified to agree with folks who thought it is necessary to pay high to the directors. In the further essay , I will not only shed light on the issue but also elaborate on my point of view regarding the statement.",4.0,3.5,3.0,3.5,3.5,161,9,1,0.3684210526315789,1.0
concat_dataset.csv,full,"Interviews form the basic selection criteria for most large companies. However, some poeple think that interviews is not a reliable mthod of choosing whom to employ and there are other better methods. To what extent do you agree or disagree?","For a very long time, interviews are the most common and spread method of selection at almost all companies. However, many people believe that interviews are not right and appropriate way to select employees, and there are other better methods to choose them. I tend to trust traditional and tested methods everywhere, so I disagree with them who dislike the interview method. Because, there are several factors which confirm that interviews are reliable. Firstly, it is proven that at interviews, interviewer can check not only technical knowledge of employee, but also his communication skills, stress tolerance, and his suitability for company. Because, interviewer can do anything, for instance: give test, questions or just have a conversation with employee. It fully reveals person and allows to find out all the necessary qualities. However, interview may not show the all skills of employee, but a lot of companies conduct an internship after interview, where company fully understand is the person appropriate for them.",3.5,2.5,2.0,2.0,2.5,161,8,1,0.42105263157894735,1.5
concat_dataset.csv,full,Some people say that governments should focus on reducing environmental pollution and housing problems to help people prevent illness and disease. To what extent do you agree or disagree?,"One of the impacts of the disaster on the declining quality of life of the population can be seen from various public health problems that occur. Disasters that are followed by displacement have the potential to cause health problems that are actually preceded by problems in other sectors / sectors. Earthquakes, floods, landslides and volcanic eruptions, in the short term can have an impact on the victims died, victims of serious injuries that require intensive care, increased risk of infectious diseases, damage to health facilities and water supply systems. The emergence of health problems, among others, starts from a lack of clean water, which results in poor personal hygiene, poor environmental sanitation which is the beginning of the proliferation of several types of infectious diseases. Natural disasters can have a detrimental impact on several places. One of them is that infrastructure damage can disrupt social activities and loss of shelter. Meanwhile the other impact is the destruction of forests that protect the land.",3.5,3.0,3.5,3.0,3.5,162,7,1,0.13333333333333333,0.5
